Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM
csk-wtcat_holo_seed-865704_sample-4_model,csk-wtcat_holo/seed-865704_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.21,38.45,14.25,10.57,129.39,5.89,13.42,17.83,4.23,2.16,2.93,2.82,3.51,4.04,7.13,10.23,4.15,8.78,3.87,3.56,3.42,3.47,0.95,0.92
csk-wtcat_holo_seed-899531_sample-0_model,csk-wtcat_holo/seed-899531_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.76,72.65,15.24,10.76,136.5,6.99,14.01,16.3,5.51,1.79,2.95,3.11,3.45,4.09,7.04,9.84,4.02,8.31,3.88,3.91,3.4,3.62,0.92,0.91
csk-wtcat_holo_seed-899531_sample-1_model,csk-wtcat_holo/seed-899531_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,60.22,21.2,14.49,10.73,129.98,6.1,14.12,17.09,3.34,2.0,2.81,3.31,3.52,4.01,7.12,10.19,4.24,9.52,3.88,3.6,3.39,3.56,0.95,0.92
csk-wtcat_holo_seed-899531_sample-2_model,csk-wtcat_holo/seed-899531_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.66,47.61,14.75,10.72,128.88,5.76,13.42,15.03,3.9,1.94,2.79,3.35,3.54,4.02,7.15,10.02,4.09,9.17,3.84,3.83,3.39,3.62,0.94,0.91
csk-wtcat_holo_seed-899531_sample-3_model,csk-wtcat_holo/seed-899531_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.57,81.82,15.21,10.88,137.31,7.37,14.68,16.92,4.54,1.8,2.83,3.41,3.39,4.04,7.12,10.08,4.04,9.74,3.76,3.77,3.34,3.68,0.94,0.92
csk-wtcat_holo_seed-899531_sample-4_model,csk-wtcat_holo/seed-899531_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.78,41.97,14.56,10.67,119.25,6.15,13.64,17.24,4.62,1.97,2.8,2.83,3.42,4.08,7.1,10.28,4.22,8.97,3.86,3.55,3.32,3.53,0.94,0.91
csk-wtcat_holo_seed-973489_sample-0_model,csk-wtcat_holo/seed-973489_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,53.54,39.18,14.43,10.71,135.43,5.72,13.46,17.26,3.9,2.13,2.9,3.28,3.54,4.04,7.1,10.2,4.04,8.66,3.8,3.71,3.35,3.48,0.95,0.92
csk-wtcat_holo_seed-973489_sample-1_model,csk-wtcat_holo/seed-973489_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.72,19.55,13.75,10.53,130.26,5.67,13.2,16.31,2.95,1.9,2.49,3.29,3.53,3.99,7.16,10.21,4.15,9.5,3.94,3.6,3.27,3.6,0.94,0.91
csk-wtcat_holo_seed-973489_sample-2_model,csk-wtcat_holo/seed-973489_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.03,44.19,13.8,10.34,122.64,5.68,13.28,16.86,4.43,1.89,2.76,2.79,3.45,4.08,7.06,10.06,4.3,8.78,3.89,3.52,3.32,3.58,0.94,0.91
csk-wtcat_holo_seed-973489_sample-3_model,csk-wtcat_holo/seed-973489_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.08,45.72,14.86,11.1,140.05,5.6,13.3,16.47,3.59,1.73,2.43,3.25,3.53,4.2,7.01,9.89,4.17,8.74,3.86,3.56,3.35,3.53,0.94,0.91
csk-wtcat_holo_seed-973489_sample-4_model,csk-wtcat_holo/seed-973489_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.82,85.65,15.34,10.94,131.89,7.15,14.32,15.92,4.1,1.94,3.1,3.35,3.52,4.11,7.01,9.98,4.2,8.99,3.86,3.62,3.4,3.71,0.94,0.91
